row_id,order_id,order_date,ship_date,customer_id,customer_name,segment,country,state,city,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
4185,CA-2016-143749,2016-12-05,2016-12-07,AG-10300,"Aleksandra Gannaway",CORPORATE,"UNITED STATES",MASSACHUSETTS,FRANKLIN,02038,EAST,FUR-BO-10002853,FURNITURE,BOOKCASES,"O'Sullivan 5-Shelf Heavy-Duty Bookcases",81.94,1,0.000,20.48
4186,CA-2016-111493,2016-10-21,2016-10-22,CM-12160,"Charles McCrossin",CONSUMER,"UNITED STATES",MARYLAND,BALTIMORE,21215,EAST,TEC-AC-10004510,TECHNOLOGY,ACCESSORIES,"Logitech Desktop MK120 Mouse and keyboard Combo",98.16,6,0.000,9.82
4187,CA-2017-112536,2017-05-18,2017-05-23,SG-20890,"Susan Gilcrest",CORPORATE,"UNITED STATES",TEXAS,MCALLEN,78501,CENTRAL,OFF-BI-10003712,"OFFICE SUPPLIES",BINDERS,"Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11""",NULL,NULL,NULL,0.80
4188,CA-2017-112536,2017-05-18,2017-05-23,SG-20890,"Susan Gilcrest",CORPORATE,"UNITED STATES",TEXAS,MCALLEN,78501,CENTRAL,OFF-BI-10002571,"OFFICE SUPPLIES",BINDERS,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",2.00,1,0.800,-3.29
4189,CA-2017-112536,2017-05-18,2017-05-23,SG-20890,"Susan Gilcrest",CORPORATE,"UNITED STATES",TEXAS,MCALLEN,78501,CENTRAL,OFF-ST-10004835,"OFFICE SUPPLIES",STORAGE,"Plastic Stacking Crates & Casters",8.93,2,0.200,0.67
4190,CA-2016-157714,2016-09-26,2016-10-01,CS-12175,"Charles Sheldon",CORPORATE,"UNITED STATES",IOWA,"IOWA CITY",52240,CENTRAL,OFF-PA-10004022,"OFFICE SUPPLIES",PAPER,"Hammermill Color Copier Paper (28Lb. and 96 Bright)",9.99,1,0.000,4.50
4191,CA-2017-166709,2017-11-17,2017-11-22,HL-15040,"Hunter Lopez",CONSUMER,"UNITED STATES",DELAWARE,NEWARK,19711,EAST,TEC-CO-10004722,TECHNOLOGY,COPIERS,"Canon imageCLASS 2200 Advanced Copier",10499.97,3,0.000,5039.99
4192,CA-2015-129392,2015-07-08,2015-07-08,DM-13015,"Darrin Martin",CONSUMER,"UNITED STATES",TEXAS,HOUSTON,77070,CENTRAL,OFF-PA-10004248,"OFFICE SUPPLIES",PAPER,"Xerox 1990",21.12,5,0.200,6.60
4193,CA-2015-150875,2015-11-16,2015-11-20,HK-14890,"Heather Kirkland",CORPORATE,"UNITED STATES",IDAHO,BOISE,83704,WEST,FUR-TA-10000577,FURNITURE,TABLES,"Bretford CR4500 Series Slim Rectangular Table",696.42,2,0.000,160.18
4194,CA-2015-150875,2015-11-16,2015-11-20,HK-14890,"Heather Kirkland",CORPORATE,"UNITED STATES",IDAHO,BOISE,83704,WEST,TEC-PH-10001254,TECHNOLOGY,PHONES,"Jabra BIZ 2300 Duo QD Duo Corded Headset",304.78,3,0.200,22.86
4195,CA-2015-154200,2015-06-18,2015-06-22,BG-11740,"Bruce Geld",CONSUMER,"UNITED STATES",CALIFORNIA,"SAN DIEGO",92105,WEST,OFF-AR-10001044,"OFFICE SUPPLIES",ART,"BOSTON Ranger #55 Pencil Sharpener, Black",51.98,2,0.000,15.07
4196,CA-2016-124233,2016-04-08,2016-04-14,CK-12595,"Clytie Kelty",CONSUMER,"UNITED STATES",CALIFORNIA,"LOS ANGELES",90032,WEST,FUR-FU-10002597,FURNITURE,FURNISHINGS,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",24.70,5,0.000,10.37
4197,US-2015-134271,2015-04-18,2015-04-23,RF-19735,"Roland Fjeld",CONSUMER,"UNITED STATES","NEW YORK","NEW YORK CITY",10024,EAST,OFF-LA-10004093,"OFFICE SUPPLIES",LABELS,"Avery 486",21.93,3,0.000,10.31
4198,US-2016-161683,2016-12-03,2016-12-08,CJ-12010,"Caroline Jumper",CONSUMER,"UNITED STATES",PENNSYLVANIA,PHILADELPHIA,19134,EAST,OFF-AP-10000179,"OFFICE SUPPLIES",APPLIANCES,"Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room",394.82,4,0.200,93.77
4199,US-2016-161683,2016-12-03,2016-12-08,CJ-12010,"Caroline Jumper",CONSUMER,"UNITED STATES",PENNSYLVANIA,PHILADELPHIA,19134,EAST,OFF-BI-10001072,"OFFICE SUPPLIES",BINDERS,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",18.19,4,0.700,-14.55
4200,CA-2015-143105,2015-12-10,2015-12-10,MA-17560,"Matt Abelman","HOME OFFICE","UNITED STATES","NEW YORK","NEW YORK CITY",10024,EAST,OFF-LA-10004093,"OFFICE SUPPLIES",LABELS,"Avery 486",7.31,1,0.000,3.44
4201,CA-2015-143105,2015-12-10,2015-12-10,MA-17560,"Matt Abelman","HOME OFFICE","UNITED STATES","NEW YORK","NEW YORK CITY",10024,EAST,TEC-CO-10002095,TECHNOLOGY,COPIERS,"Hewlett Packard 610 Color Digital Copier / Printer",799.98,2,0.200,250.00
4202,CA-2015-143105,2015-12-10,2015-12-10,MA-17560,"Matt Abelman","HOME OFFICE","UNITED STATES","NEW YORK","NEW YORK CITY",10024,EAST,OFF-PA-10002713,"OFFICE SUPPLIES",PAPER,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",41.28,6,0.000,18.99
4203,CA-2015-143105,2015-12-10,2015-12-10,MA-17560,"Matt Abelman","HOME OFFICE","UNITED STATES","NEW YORK","NEW YORK CITY",10024,EAST,OFF-PA-10002254,"OFFICE SUPPLIES",PAPER,"Xerox 1883",184.66,7,0.000,84.94
4204,CA-2014-145387,2014-10-31,2014-11-02,AM-10705,"Anne McFarland",CONSUMER,"UNITED STATES","RHODE ISLAND",CRANSTON,02920,EAST,OFF-AR-10001683,"OFFICE SUPPLIES",ART,"Lumber Crayons",49.25,5,0.000,18.72
4205,CA-2014-145387,2014-10-31,2014-11-02,AM-10705,"Anne McFarland",CONSUMER,"UNITED STATES","RHODE ISLAND",CRANSTON,02920,EAST,OFF-PA-10002195,"OFFICE SUPPLIES",PAPER,"RSVP Cards & Envelopes, Blank White, 8-1/2" X 11""",NULL,NULL,NULL,0.00
4206,CA-2014-145387,2014-10-31,2014-11-02,AM-10705,"Anne McFarland",CONSUMER,"UNITED STATES","RHODE ISLAND",CRANSTON,02920,EAST,FUR-FU-10002364,FURNITURE,FURNISHINGS,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,0.000,4.28
4207,CA-2014-145387,2014-10-31,2014-11-02,AM-10705,"Anne McFarland",CONSUMER,"UNITED STATES","RHODE ISLAND",CRANSTON,02920,EAST,OFF-BI-10004001,"OFFICE SUPPLIES",BINDERS,"GBC Recycled VeloBinder Covers",34.08,2,0.000,15.68
4208,CA-2014-145387,2014-10-31,2014-11-02,AM-10705,"Anne McFarland",CONSUMER,"UNITED STATES","RHODE ISLAND",CRANSTON,02920,EAST,FUR-FU-10000023,FURNITURE,FURNISHINGS,"Eldon Wave Desk Accessories",17.67,3,0.000,7.77
4209,CA-2014-145387,2014-10-31,2014-11-02,AM-10705,"Anne McFarland",CONSUMER,"UNITED STATES","RHODE ISLAND",CRANSTON,02920,EAST,FUR-CH-10002320,FURNITURE,CHAIRS,"Hon Pagoda Stacking Chairs",1604.90,5,0.000,481.47
4210,CA-2014-145387,2014-10-31,2014-11-02,AM-10705,"Anne McFarland",CONSUMER,"UNITED STATES","RHODE ISLAND",CRANSTON,02920,EAST,FUR-TA-10003238,FURNITURE,TABLES,"Chromcraft Bull-Nose Wood 48" x 96"" Rectangular Conference Tables"",385.69,1,0.300,-60.61
4211,CA-2017-109715,2017-12-09,2017-12-14,AH-10585,"Angele Hood",CONSUMER,"UNITED STATES",ILLINOIS,CHICAGO,60623,CENTRAL,OFF-PA-10004965,"OFFICE SUPPLIES",PAPER,"Xerox 1921",15.98,2,0.200,5.00
4212,CA-2014-166457,2014-05-05,2014-05-09,PF-19120,"Peter Fuller",CONSUMER,"UNITED STATES",KENTUCKY,RICHMOND,40475,SOUTH,OFF-PA-10003016,"OFFICE SUPPLIES",PAPER,"Adams "While You Were Out"" Message Pads"",9.42,3,0.000,4.24
4213,CA-2014-166457,2014-05-05,2014-05-09,PF-19120,"Peter Fuller",CONSUMER,"UNITED STATES",KENTUCKY,RICHMOND,40475,SOUTH,OFF-AR-10003651,"OFFICE SUPPLIES",ART,"Newell 350",6.56,2,0.000,1.90
4214,CA-2014-166457,2014-05-05,2014-05-09,PF-19120,"Peter Fuller",CONSUMER,"UNITED STATES",KENTUCKY,RICHMOND,40475,SOUTH,OFF-PA-10001363,"OFFICE SUPPLIES",PAPER,"Xerox 1933",24.56,2,0.000,11.54
4215,CA-2016-164637,2016-03-04,2016-03-08,RD-19480,"Rick Duston",CONSUMER,"UNITED STATES",INDIANA,MISHAWAKA,46544,CENTRAL,OFF-BI-10003876,"OFFICE SUPPLIES",BINDERS,"Green Canvas Binder for 8-1/2" x 14"" Sheets"",128.40,3,0.000,64.20
4216,CA-2014-103590,2014-11-30,2014-12-04,JL-15505,"Jeremy Lonsdale",CONSUMER,"UNITED STATES","NEW YORK","MOUNT VERNON",10550,EAST,OFF-EN-10004007,"OFFICE SUPPLIES",ENVELOPES,"Park Ridge Embossed Executive Business Envelopes",62.28,4,0.000,29.27
4217,CA-2015-111234,2015-02-18,2015-02-22,AB-10600,"Ann Blume",CORPORATE,"UNITED STATES",CALIFORNIA,"LOS ANGELES",90004,WEST,OFF-LA-10002271,"OFFICE SUPPLIES",LABELS,"Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set",9.24,3,0.000,4.44
4218,CA-2017-149881,2017-04-01,2017-04-03,NC-18535,"Nick Crebassa",CORPORATE,"UNITED STATES",CALIFORNIA,"SAN FRANCISCO",94110,WEST,FUR-BO-10003894,FURNITURE,BOOKCASES,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",482.66,8,0.150,85.18
4219,CA-2017-149881,2017-04-01,2017-04-03,NC-18535,"Nick Crebassa",CORPORATE,"UNITED STATES",CALIFORNIA,"SAN FRANCISCO",94110,WEST,TEC-MA-10000418,TECHNOLOGY,MACHINES,"Cubify CubeX 3D Printer Double Head Print",4799.98,2,0.200,360.00
4220,CA-2017-134565,2017-06-11,2017-06-13,TB-21400,"Tom Boeckenhauer",CONSUMER,"UNITED STATES",WASHINGTON,SEATTLE,98103,WEST,OFF-PA-10004243,"OFFICE SUPPLIES",PAPER,"Xerox 1939",37.94,2,0.000,18.21
4221,CA-2017-134565,2017-06-11,2017-06-13,TB-21400,"Tom Boeckenhauer",CONSUMER,"UNITED STATES",WASHINGTON,SEATTLE,98103,WEST,OFF-BI-10001759,"OFFICE SUPPLIES",BINDERS,"Acco Pressboard Covers with Storage Hooks, 14 7/8" x 11""",NULL,NULL,NULL,0.20
4222,CA-2017-134565,2017-06-11,2017-06-13,TB-21400,"Tom Boeckenhauer",CONSUMER,"UNITED STATES",WASHINGTON,SEATTLE,98103,WEST,TEC-MA-10001570,TECHNOLOGY,MACHINES,"Cisco Desktop Collaboration Experience DX650 IP Video Phone",385.80,5,0.200,130.21
4223,CA-2017-134565,2017-06-11,2017-06-13,TB-21400,"Tom Boeckenhauer",CONSUMER,"UNITED STATES",WASHINGTON,SEATTLE,98103,WEST,OFF-ST-10004804,"OFFICE SUPPLIES",STORAGE,"Belkin 19" Vented Equipment Shelf",NULL,NULL,NULL,0.00
4224,CA-2017-134565,2017-06-11,2017-06-13,TB-21400,"Tom Boeckenhauer",CONSUMER,"UNITED STATES",WASHINGTON,SEATTLE,98103,WEST,FUR-BO-10001519,FURNITURE,BOOKCASES,"O'Sullivan 3-Shelf Heavy-Duty Bookcases",174.42,3,0.000,41.86
4225,CA-2016-108644,2016-09-30,2016-10-03,SJ-20215,"Sarah Jordon",CONSUMER,"UNITED STATES",ILLINOIS,QUINCY,62301,CENTRAL,OFF-BI-10000343,"OFFICE SUPPLIES",BINDERS,"Pressboard Covers with Storage Hooks, 9 1/2" x 11""",NULL,NULL,NULL,0.80
4226,US-2014-102631,2014-12-13,2014-12-17,EB-13840,"Ellis Ballard",CORPORATE,"UNITED STATES",ILLINOIS,CHICAGO,60623,CENTRAL,FUR-FU-10003930,FURNITURE,FURNISHINGS,"Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock",94.43,3,0.600,-42.49
4227,CA-2017-120327,2017-11-11,2017-11-16,WB-21850,"William Brown",CONSUMER,"UNITED STATES",IOWA,URBANDALE,50322,CENTRAL,OFF-FA-10004854,"OFFICE SUPPLIES",FASTENERS,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92,4,0.000,21.58
4228,CA-2015-154970,2015-01-05,2015-01-10,SR-20740,"Steven Roelle","HOME OFFICE","UNITED STATES",WASHINGTON,SEATTLE,98103,WEST,FUR-CH-10003396,FURNITURE,CHAIRS,"Global Deluxe Steno Chair",61.58,1,0.200,-6.93
4229,CA-2016-113803,2016-03-24,2016-03-26,VG-21805,"Vivek Grady",CORPORATE,"UNITED STATES",INDIANA,RICHMOND,47374,CENTRAL,OFF-PA-10001994,"OFFICE SUPPLIES",PAPER,"Ink Jet Note and Greeting Cards, 8-1/2" x 5-1/2"" Card Size"",22.48,1,0.000,10.34
4230,CA-2017-100223,2017-07-05,2017-07-10,LS-16945,"Linda Southworth",CORPORATE,"UNITED STATES",TEXAS,DALLAS,75220,CENTRAL,FUR-FU-10003601,FURNITURE,FURNISHINGS,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",332.03,9,0.600,-348.63
4231,CA-2017-100223,2017-07-05,2017-07-10,LS-16945,"Linda Southworth",CORPORATE,"UNITED STATES",TEXAS,DALLAS,75220,CENTRAL,OFF-BI-10003429,"OFFICE SUPPLIES",BINDERS,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",11.39,9,0.800,-17.66
4232,CA-2017-100223,2017-07-05,2017-07-10,LS-16945,"Linda Southworth",CORPORATE,"UNITED STATES",TEXAS,DALLAS,75220,CENTRAL,OFF-PA-10000232,"OFFICE SUPPLIES",PAPER,"Xerox 1975",15.55,3,0.200,5.64
4233,CA-2017-100223,2017-07-05,2017-07-10,LS-16945,"Linda Southworth",CORPORATE,"UNITED STATES",TEXAS,DALLAS,75220,CENTRAL,OFF-PA-10002195,"OFFICE SUPPLIES",PAPER,"Xerox 1966",31.10,6,0.200,11.28
4234,CA-2017-100223,2017-07-05,2017-07-10,LS-16945,"Linda Southworth",CORPORATE,"UNITED STATES",TEXAS,DALLAS,75220,CENTRAL,OFF-BI-10004492,"OFFICE SUPPLIES",BINDERS,"Tuf-Vin Binders",6.32,1,0.800,-10.42
4235,CA-2014-168823,2014-09-21,2014-09-24,MA-17560,"Matt Abelman","HOME OFFICE","UNITED STATES",PENNSYLVANIA,PHILADELPHIA,19143,EAST,OFF-PA-10004000,"OFFICE SUPPLIES",PAPER,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",11.35,3,0.200,4.12
4236,CA-2014-168823,2014-09-21,2014-09-24,MA-17560,"Matt Abelman","HOME OFFICE","UNITED STATES",PENNSYLVANIA,PHILADELPHIA,19143,EAST,OFF-LA-10004425,"OFFICE SUPPLIES",LABELS,"Staple-on labels",20.81,9,0.200,7.02
4237,CA-2016-162404,2016-07-23,2016-07-27,NF-18475,"Neil Französisch","HOME OFFICE","UNITED STATES",ILLINOIS,ROCKFORD,61107,CENTRAL,OFF-BI-10000948,"OFFICE SUPPLIES",BINDERS,"GBC Laser Imprintable Binding System Covers, Desert Sand",11.42,4,0.800,-18.84
4238,CA-2017-104024,2017-08-29,2017-09-03,MD-17860,"Michael Dominguez",CORPORATE,"UNITED STATES",PENNSYLVANIA,PHILADELPHIA,19134,EAST,OFF-AR-10001972,"OFFICE SUPPLIES",ART,"Newell 323",9.41,7,0.200,0.71
4239,CA-2017-147144,2017-03-26,2017-03-28,MZ-17335,"Maria Zettner","HOME OFFICE","UNITED STATES",WASHINGTON,SEATTLE,98105,WEST,OFF-AR-10004587,"OFFICE SUPPLIES",ART,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",19.83,1,0.000,5.95
4240,CA-2017-158673,2017-12-29,2018-01-04,KB-16600,"Ken Brennan",CORPORATE,"UNITED STATES",MICHIGAN,"GRAND RAPIDS",49505,CENTRAL,OFF-PA-10000994,"OFFICE SUPPLIES",PAPER,"Xerox 1915",209.70,2,0.000,100.66
4241,CA-2014-133704,2014-09-20,2014-09-26,MA-17995,"Michelle Arnett","HOME OFFICE","UNITED STATES",CALIFORNIA,"LOS ANGELES",90004,WEST,OFF-AP-10001366,"OFFICE SUPPLIES",APPLIANCES,"Staple holder",43.92,4,0.000,11.86
4242,CA-2014-133704,2014-09-20,2014-09-26,MA-17995,"Michelle Arnett","HOME OFFICE","UNITED STATES",CALIFORNIA,"LOS ANGELES",90004,WEST,OFF-BI-10001636,"OFFICE SUPPLIES",BINDERS,"Ibico Plastic and Wire Spiral Binding Combs",20.23,3,0.200,6.58
4243,CA-2016-159142,2016-04-04,2016-04-05,ME-17320,"Maria Etezadi","HOME OFFICE","UNITED STATES",VIRGINIA,SPRINGFIELD,22153,SOUTH,TEC-PH-10001448,TECHNOLOGY,PHONES,"Anker Astro 15000mAh USB Portable Charger",149.97,3,0.000,6.00
4244,CA-2016-159142,2016-04-04,2016-04-05,ME-17320,"Maria Etezadi","HOME OFFICE","UNITED STATES",VIRGINIA,SPRINGFIELD,22153,SOUTH,OFF-PA-10001776,"OFFICE SUPPLIES",PAPER,"Wirebound Message Books, Four 2 3/4" x 5"" Forms per Page",NULL,NULL,NULL,0.00
4245,CA-2014-138436,2014-03-26,2014-03-30,JD-15895,"Jonathan Doherty",CORPORATE,"UNITED STATES",CALIFORNIA,"LOS ANGELES",90036,WEST,TEC-AC-10002323,TECHNOLOGY,ACCESSORIES,"SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card",66.30,3,0.000,8.62
4246,CA-2017-117702,2017-11-28,2017-12-04,LS-16975,"Lindsay Shagiari","HOME OFFICE","UNITED STATES",MARYLAND,BALTIMORE,21215,EAST,OFF-AR-10004582,"OFFICE SUPPLIES",ART,"BIC Brite Liner Grip Highlighters",1.64,1,0.000,0.74
4247,CA-2017-117702,2017-11-28,2017-12-04,LS-16975,"Lindsay Shagiari","HOME OFFICE","UNITED STATES",MARYLAND,BALTIMORE,21215,EAST,FUR-FU-10000576,FURNITURE,FURNISHINGS,"Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base",1049.20,5,0.000,272.79
4248,CA-2017-117702,2017-11-28,2017-12-04,LS-16975,"Lindsay Shagiari","HOME OFFICE","UNITED STATES",MARYLAND,BALTIMORE,21215,EAST,FUR-FU-10004270,FURNITURE,FURNISHINGS,"Eldon Image Series Desk Accessories, Burgundy",20.90,5,0.000,7.52
4249,CA-2016-157336,2016-12-01,2016-12-05,SJ-20500,"Shirley Jackson",CONSUMER,"UNITED STATES",CONNECTICUT,FAIRFIELD,06824,EAST,OFF-BI-10004236,"OFFICE SUPPLIES",BINDERS,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",88.08,6,0.000,40.52
4250,CA-2016-157336,2016-12-01,2016-12-05,SJ-20500,"Shirley Jackson",CONSUMER,"UNITED STATES",CONNECTICUT,FAIRFIELD,06824,EAST,FUR-CH-10004997,FURNITURE,CHAIRS,"Hon Every-Day Series Multi-Task Chairs",751.92,4,0.000,150.38
4251,CA-2014-168130,2014-09-19,2014-09-19,BS-11365,"Bill Shonely",CORPORATE,"UNITED STATES","NEW YORK","NEW YORK CITY",10011,EAST,FUR-CH-10000988,FURNITURE,CHAIRS,"Hon Olson Stacker Stools",887.10,7,0.100,177.42
4252,CA-2015-155068,2015-10-23,2015-10-23,RA-19285,"Ralph Arnett",CONSUMER,"UNITED STATES",FLORIDA,LAKELAND,33801,SOUTH,TEC-PH-10004897,TECHNOLOGY,PHONES,"Mediabridge Sport Armband iPhone 5s",55.94,7,0.200,-13.29
4253,CA-2015-155068,2015-10-23,2015-10-23,RA-19285,"Ralph Arnett",CONSUMER,"UNITED STATES",FLORIDA,LAKELAND,33801,SOUTH,OFF-AR-10002656,"OFFICE SUPPLIES",ART,"Sanford Liquid Accent Highlighters",10.69,2,0.200,2.27
4254,CA-2015-155068,2015-10-23,2015-10-23,RA-19285,"Ralph Arnett",CONSUMER,"UNITED STATES",FLORIDA,LAKELAND,33801,SOUTH,TEC-PH-10004924,TECHNOLOGY,PHONES,"SKILCRAFT Telephone Shoulder Rest, 2" x 6.5"" x 2.5""",NULL,NULL,NULL,0.20
4255,CA-2017-163160,2017-10-13,2017-10-16,TS-21610,"Troy Staebel",CONSUMER,"UNITED STATES",ILLINOIS,FREEPORT,61032,CENTRAL,OFF-PA-10003127,"OFFICE SUPPLIES",PAPER,"Easy-staple paper",63.31,3,0.200,20.58
4256,CA-2017-163160,2017-10-13,2017-10-16,TS-21610,"Troy Staebel",CONSUMER,"UNITED STATES",ILLINOIS,FREEPORT,61032,CENTRAL,OFF-BI-10000778,"OFFICE SUPPLIES",BINDERS,"GBC VeloBinder Electric Binding Machine",96.78,4,0.800,-145.18
4257,CA-2017-163160,2017-10-13,2017-10-16,TS-21610,"Troy Staebel",CONSUMER,"UNITED STATES",ILLINOIS,FREEPORT,61032,CENTRAL,FUR-FU-10001424,FURNITURE,FURNISHINGS,"Dax Clear Box Frame",10.48,3,0.600,-6.81
4258,CA-2015-101924,2015-09-04,2015-09-09,KB-16585,"Ken Black",CORPORATE,"UNITED STATES",OREGON,MEDFORD,97504,WEST,OFF-BI-10000962,"OFFICE SUPPLIES",BINDERS,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2" X 14"" 7/8"""",9.76,2,0.700,-6.83
4259,CA-2016-124793,2016-03-14,2016-03-16,MM-18280,"Muhammed MacIntyre",CORPORATE,"UNITED STATES",WASHINGTON,SEATTLE,98103,WEST,FUR-CH-10002880,FURNITURE,CHAIRS,"Global High-Back Leather Tilter, Burgundy",196.78,2,0.200,-22.14
4260,CA-2017-118367,2017-10-28,2017-11-02,LO-17170,"Lori Olson",CORPORATE,"UNITED STATES","NEW YORK","NEW YORK CITY",10035,EAST,OFF-EN-10004386,"OFFICE SUPPLIES",ENVELOPES,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",47.98,2,0.000,23.99
4261,CA-2017-164819,2017-10-15,2017-10-19,RS-19420,"Ricardo Sperren",CORPORATE,"UNITED STATES",CONNECTICUT,FAIRFIELD,06824,EAST,OFF-LA-10001045,"OFFICE SUPPLIES",LABELS,"Permanent Self-Adhesive File Folder Labels for Typewriters by Universal",13.05,5,0.000,6.00
4262,CA-2017-158344,2017-08-07,2017-08-11,CC-12475,"Cindy Chapman",CONSUMER,"UNITED STATES",MINNESOTA,MOORHEAD,56560,CENTRAL,TEC-AC-10002006,TECHNOLOGY,ACCESSORIES,"Memorex Micro Travel Drive 16 GB",63.96,4,0.000,19.83
4263,CA-2017-123351,2017-09-21,2017-09-25,KT-16480,"Kean Thornton",CONSUMER,"UNITED STATES",GEORGIA,COLUMBUS,31907,SOUTH,OFF-AP-10001242,"OFFICE SUPPLIES",APPLIANCES,"APC 7 Outlet Network SurgeArrest Surge Protector",80.48,1,0.000,24.14
4264,CA-2017-110429,2017-11-03,2017-11-08,DM-13015,"Darrin Martin",CONSUMER,"UNITED STATES",PENNSYLVANIA,PHILADELPHIA,19143,EAST,OFF-BI-10000216,"OFFICE SUPPLIES",BINDERS,"Mead 1st Gear 2" Zipper Binder",NULL,NULL,NULL,0.70
4265,US-2016-131611,2016-11-05,2016-11-09,EP-13915,"Emily Phan",CONSUMER,"UNITED STATES",TEXAS,HOUSTON,77036,CENTRAL,FUR-TA-10002774,FURNITURE,TABLES,"Laminate Occasional Tables",863.13,8,0.300,-160.30
4266,US-2016-131611,2016-11-05,2016-11-09,EP-13915,"Emily Phan",CONSUMER,"UNITED STATES",TEXAS,HOUSTON,77036,CENTRAL,OFF-BI-10004364,"OFFICE SUPPLIES",BINDERS,"Storex Dura Pro Binders",3.56,3,0.800,-6.24
4267,US-2016-131611,2016-11-05,2016-11-09,EP-13915,"Emily Phan",CONSUMER,"UNITED STATES",TEXAS,HOUSTON,77036,CENTRAL,FUR-BO-10000780,FURNITURE,BOOKCASES,"O'Sullivan Plantations 2-Door Library in Landvery Oak",956.66,7,0.320,-225.10
4268,US-2016-131611,2016-11-05,2016-11-09,EP-13915,"Emily Phan",CONSUMER,"UNITED STATES",TEXAS,HOUSTON,77036,CENTRAL,OFF-BI-10001989,"OFFICE SUPPLIES",BINDERS,"Premium Transparent Presentation Covers by GBC",12.59,3,0.800,-20.14
4269,US-2016-131611,2016-11-05,2016-11-09,EP-13915,"Emily Phan",CONSUMER,"UNITED STATES",TEXAS,HOUSTON,77036,CENTRAL,TEC-AC-10004001,TECHNOLOGY,ACCESSORIES,"Logitech Wireless Headset H600 Over-The-Head Design",171.96,5,0.200,45.14
4270,US-2017-124821,2017-06-25,2017-06-29,AM-10705,"Anne McFarland",CONSUMER,"UNITED STATES",WASHINGTON,SEATTLE,98115,WEST,FUR-TA-10000688,FURNITURE,TABLES,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",871.40,4,0.000,148.14
4271,CA-2015-166975,2015-11-26,2015-11-30,SH-20635,"Stefanie Holloman",CORPORATE,"UNITED STATES",TENNESSEE,JACKSON,38301,SOUTH,FUR-FU-10003930,FURNITURE,FURNISHINGS,"Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock",692.47,11,0.200,190.43
4272,CA-2016-123806,2016-11-24,2016-11-27,LA-16780,"Laura Armstrong",CORPORATE,"UNITED STATES",MARYLAND,BALTIMORE,21215,EAST,FUR-FU-10000965,FURNITURE,FURNISHINGS,"Howard Miller 11-1/2" Diameter Ridgewood Wall Clock"",207.76,4,0.000,85.18
4273,US-2017-158505,2017-07-21,2017-07-21,SF-20200,"Sarah Foster",CONSUMER,"UNITED STATES",UTAH,MURRAY,84107,WEST,TEC-PH-10004071,TECHNOLOGY,PHONES,"PayAnywhere Card Reader",71.93,9,0.200,6.29
4274,US-2017-158505,2017-07-21,2017-07-21,SF-20200,"Sarah Foster",CONSUMER,"UNITED STATES",UTAH,MURRAY,84107,WEST,OFF-AR-10001044,"OFFICE SUPPLIES",ART,"BOSTON Ranger #55 Pencil Sharpener, Black",25.99,1,0.000,7.54
4275,CA-2015-142692,2015-10-23,2015-10-28,AG-10495,"Andrew Gjertsen",CORPORATE,"UNITED STATES",WASHINGTON,SEATTLE,98105,WEST,OFF-BI-10004140,"OFFICE SUPPLIES",BINDERS,"Avery Non-Stick Binders",3.59,1,0.200,1.12
4276,CA-2015-123456,2015-07-09,2015-07-13,KN-16450,"Kean Nguyen",CORPORATE,"UNITED STATES",TEXAS,DALLAS,75220,CENTRAL,OFF-AP-10002684,"OFFICE SUPPLIES",APPLIANCES,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",48.63,2,0.800,-121.58
4277,CA-2017-151358,2017-08-18,2017-08-22,NF-18595,"Nicole Fjeld","HOME OFFICE","UNITED STATES",WASHINGTON,SEATTLE,98105,WEST,OFF-ST-10000046,"OFFICE SUPPLIES",STORAGE,"Fellowes Super Stor/Drawer Files",323.10,2,0.000,61.39
